AvailabilityZone,InstanceType,ProductDescription,SpotPrice,Timestamp
eu-west-3a,t2.large,Windows,0.059700,2020-07-19T18:02:46+00:00
eu-west-3a,t2.large,Red Hat Enterprise Linux,0.091700,2020-07-19T18:02:46+00:00
eu-west-3a,t2.large,SUSE Linux,0.131700,2020-07-19T18:02:46+00:00
eu-west-3a,t2.large,Linux/UNIX,0.031700,2020-07-19T18:02:46+00:00
eu-west-3a,c5.metal,Windows,5.870400,2020-07-19T17:04:15+00:00
eu-west-3a,c5.metal,Red Hat Enterprise Linux,1.584400,2020-07-19T17:04:12+00:00
eu-west-3a,c5.metal,SUSE Linux,1.554400,2020-07-19T17:04:12+00:00
eu-west-3a,c5.metal,Linux/UNIX,1.454400,2020-07-19T17:04:12+00:00
eu-west-3a,t3.large,Windows,0.055900,2020-07-19T17:02:46+00:00
eu-west-3a,t3.large,Red Hat Enterprise Linux,0.088300,2020-07-19T17:02:46+00:00
eu-west-3a,t3.large,SUSE Linux,0.091300,2020-07-19T17:02:46+00:00
eu-west-3a,t3.large,Linux/UNIX,0.028300,2020-07-19T17:02:46+00:00
eu-west-3a,m5d.2xlarge,Windows,0.495300,2020-07-19T14:02:22+00:00
eu-west-3a,m5d.16xlarge,Windows,4.248800,2020-07-19T13:37:18+00:00
eu-west-3a,m5d.24xlarge,Red Hat Enterprise Linux,1.809800,2020-07-19T13:27:59+00:00
eu-west-3a,m5d.24xlarge,SUSE Linux,1.779800,2020-07-19T13:27:59+00:00
eu-west-3a,m5d.24xlarge,Linux/UNIX,1.679800,2020-07-19T13:27:59+00:00
eu-west-3a,m5d.2xlarge,Red Hat Enterprise Linux,0.261700,2020-07-19T13:11:31+00:00
eu-west-3a,m5d.2xlarge,SUSE Linux,0.231700,2020-07-19T13:11:31+00:00
eu-west-3a,m5d.2xlarge,Linux/UNIX,0.131700,2020-07-19T13:11:31+00:00
eu-west-3a,c5.2xlarge,Windows,0.489200,2020-07-19T13:02:48+00:00
eu-west-3a,c5.2xlarge,Red Hat Enterprise Linux,0.253500,2020-07-19T13:02:47+00:00
eu-west-3a,c5.2xlarge,SUSE Linux,0.223500,2020-07-19T13:02:47+00:00
eu-west-3a,c5.2xlarge,Linux/UNIX,0.123500,2020-07-19T13:02:47+00:00
eu-west-3a,t3a.nano,Red Hat Enterprise Linux,0.061700,2020-07-19T12:02:01+00:00
eu-west-3a,t3a.nano,SUSE Linux,0.001700,2020-07-19T12:02:01+00:00
eu-west-3a,t3a.nano,Linux/UNIX,0.001700,2020-07-19T12:02:01+00:00
eu-west-3a,t3a.nano,Windows,0.006200,2020-07-19T12:02:01+00:00
eu-west-3a,m5d.16xlarge,Red Hat Enterprise Linux,1.400500,2020-07-19T11:23:05+00:00
eu-west-3a,m5d.16xlarge,SUSE Linux,1.370500,2020-07-19T11:23:05+00:00
eu-west-3a,m5d.16xlarge,Linux/UNIX,1.270500,2020-07-19T11:23:05+00:00
eu-west-3a,m5d.24xlarge,Windows,6.095800,2020-07-19T11:15:05+00:00
eu-west-3a,m5d.large,Windows,0.123800,2020-07-19T09:03:25+00:00
eu-west-3a,m5d.large,Red Hat Enterprise Linux,0.091800,2020-07-19T09:03:14+00:00
eu-west-3a,m5d.large,SUSE Linux,0.131800,2020-07-19T09:03:14+00:00
eu-west-3a,m5d.large,Linux/UNIX,0.031800,2020-07-19T09:03:14+00:00
eu-west-3a,t3a.small,Red Hat Enterprise Linux,0.081200,2020-07-19T09:02:46+00:00
eu-west-3a,t3a.small,SUSE Linux,0.052200,2020-07-19T09:02:46+00:00
eu-west-3a,t3a.small,Linux/UNIX,0.021200,2020-07-19T09:02:46+00:00
eu-west-3a,t3a.small,Windows,0.039600,2020-07-19T09:02:46+00:00
eu-west-3a,t3a.medium,Red Hat Enterprise Linux,0.102500,2020-07-19T09:02:46+00:00
eu-west-3a,t3a.medium,SUSE Linux,0.105500,2020-07-19T09:02:46+00:00
eu-west-3a,t3a.medium,Linux/UNIX,0.042500,2020-07-19T09:02:46+00:00
eu-west-3a,t3a.medium,Windows,0.060900,2020-07-19T09:02:46+00:00
eu-west-3a,m5d.16xlarge,Windows,4.213100,2020-07-19T08:44:33+00:00
eu-west-3a,c5.18xlarge,Windows,4.402800,2020-07-19T08:02:46+00:00
eu-west-3a,c5.18xlarge,Red Hat Enterprise Linux,1.220800,2020-07-19T08:02:46+00:00
eu-west-3a,c5.18xlarge,SUSE Linux,1.190800,2020-07-19T08:02:46+00:00
eu-west-3a,c5.18xlarge,Linux/UNIX,1.090800,2020-07-19T08:02:46+00:00
eu-west-3a,m5d.2xlarge,Red Hat Enterprise Linux,0.261400,2020-07-19T07:54:03+00:00
eu-west-3a,m5d.2xlarge,SUSE Linux,0.231400,2020-07-19T07:54:03+00:00
eu-west-3a,m5d.2xlarge,Linux/UNIX,0.131400,2020-07-19T07:54:03+00:00
eu-west-3a,c5.2xlarge,Red Hat Enterprise Linux,0.253500,2020-07-19T07:04:02+00:00
eu-west-3a,c5.2xlarge,SUSE Linux,0.223500,2020-07-19T07:04:02+00:00
eu-west-3a,c5.2xlarge,Linux/UNIX,0.123500,2020-07-19T07:04:02+00:00
eu-west-3a,m5d.24xlarge,Red Hat Enterprise Linux,1.773100,2020-07-19T06:14:46+00:00
eu-west-3a,m5d.24xlarge,SUSE Linux,1.743100,2020-07-19T06:14:46+00:00
eu-west-3a,m5d.24xlarge,Linux/UNIX,1.643100,2020-07-19T06:14:46+00:00
eu-west-3a,m5d.16xlarge,Red Hat Enterprise Linux,1.361900,2020-07-19T05:49:08+00:00
eu-west-3a,m5d.16xlarge,SUSE Linux,1.331900,2020-07-19T05:49:08+00:00
eu-west-3a,m5d.16xlarge,Linux/UNIX,1.231900,2020-07-19T05:49:08+00:00
eu-west-3a,m5d.24xlarge,Windows,6.052700,2020-07-19T05:16:03+00:00
eu-west-3a,m5d.2xlarge,Red Hat Enterprise Linux,0.261200,2020-07-19T03:19:15+00:00
eu-west-3a,m5d.2xlarge,SUSE Linux,0.231200,2020-07-19T03:19:15+00:00
eu-west-3a,m5d.2xlarge,Linux/UNIX,0.131200,2020-07-19T03:19:15+00:00
eu-west-3a,m5d.16xlarge,Windows,4.167900,2020-07-19T02:45:24+00:00
eu-west-3a,m5d.24xlarge,Red Hat Enterprise Linux,1.711500,2020-07-19T02:34:41+00:00
eu-west-3a,m5d.24xlarge,SUSE Linux,1.681500,2020-07-19T02:34:41+00:00
eu-west-3a,m5d.24xlarge,Linux/UNIX,1.581500,2020-07-19T02:34:41+00:00
eu-west-3a,m5d.24xlarge,Windows,6.006700,2020-07-19T02:02:01+00:00
eu-west-3a,m5d.24xlarge,Windows,6.006700,2020-07-19T00:31:12+00:00
eu-west-3a,c5d.4xlarge,Red Hat Enterprise Linux,0.372400,2020-07-19T00:02:01+00:00
eu-west-3a,c5d.4xlarge,SUSE Linux,0.342400,2020-07-19T00:02:01+00:00
eu-west-3a,c5d.4xlarge,Linux/UNIX,0.242400,2020-07-19T00:02:01+00:00
eu-west-3a,c5d.4xlarge,Windows,0.978400,2020-07-19T00:02:01+00:00
eu-west-3a,c5d.xlarge,Windows,0.244600,2020-07-18T23:02:44+00:00
eu-west-3a,c5d.xlarge,Red Hat Enterprise Linux,0.120600,2020-07-18T23:02:44+00:00
eu-west-3a,c5d.xlarge,SUSE Linux,0.160600,2020-07-18T23:02:44+00:00
eu-west-3a,c5d.xlarge,Linux/UNIX,0.060600,2020-07-18T23:02:44+00:00
eu-west-3a,m5d.16xlarge,Red Hat Enterprise Linux,1.339500,2020-07-18T22:51:46+00:00
eu-west-3a,m5d.16xlarge,SUSE Linux,1.309500,2020-07-18T22:51:46+00:00
eu-west-3a,m5d.16xlarge,Linux/UNIX,1.209500,2020-07-18T22:51:46+00:00
eu-west-3a,m5d.8xlarge,Windows,1.981000,2020-07-18T22:02:46+00:00
eu-west-3a,m5d.8xlarge,Red Hat Enterprise Linux,0.639000,2020-07-18T22:02:46+00:00
eu-west-3a,m5d.8xlarge,SUSE Linux,0.609000,2020-07-18T22:02:46+00:00
eu-west-3a,m5d.8xlarge,Linux/UNIX,0.509000,2020-07-18T22:02:46+00:00
eu-west-3a,m5d.2xlarge,Red Hat Enterprise Linux,0.260900,2020-07-18T21:45:13+00:00
eu-west-3a,m5d.2xlarge,SUSE Linux,0.230900,2020-07-18T21:45:13+00:00
eu-west-3a,m5d.2xlarge,Linux/UNIX,0.130900,2020-07-18T21:45:13+00:00
eu-west-3a,t2.large,Windows,0.059700,2020-07-18T21:02:45+00:00
eu-west-3a,t2.large,Red Hat Enterprise Linux,0.091700,2020-07-18T21:02:45+00:00
eu-west-3a,t2.large,SUSE Linux,0.131700,2020-07-18T21:02:45+00:00
eu-west-3a,t2.large,Linux/UNIX,0.031700,2020-07-18T21:02:45+00:00
eu-west-3a,c5d.18xlarge,Red Hat Enterprise Linux,1.220800,2020-07-18T20:03:54+00:00
eu-west-3a,c5d.18xlarge,SUSE Linux,1.190800,2020-07-18T20:03:54+00:00
eu-west-3a,c5d.18xlarge,Linux/UNIX,1.090800,2020-07-18T20:03:54+00:00
eu-west-3a,c5d.18xlarge,Windows,4.402800,2020-07-18T20:03:02+00:00
eu-west-3a,m5d.16xlarge,Red Hat Enterprise Linux,1.285000,2020-07-18T20:02:45+00:00
eu-west-3a,m5d.16xlarge,SUSE Linux,1.255000,2020-07-18T20:02:45+00:00
eu-west-3a,m5d.16xlarge,Linux/UNIX,1.155000,2020-07-18T20:02:45+00:00
eu-west-3a,m5d.16xlarge,Windows,4.130200,2020-07-18T20:02:45+00:00
eu-west-3a,m5d.16xlarge,Windows,4.130200,2020-07-18T19:47:38+00:00
eu-west-3a,t3.large,Windows,0.055900,2020-07-18T18:02:47+00:00
eu-west-3a,t3.large,Red Hat Enterprise Linux,0.088300,2020-07-18T18:02:47+00:00
eu-west-3a,t3.large,SUSE Linux,0.091300,2020-07-18T18:02:47+00:00
eu-west-3a,t3.large,Linux/UNIX,0.028300,2020-07-18T18:02:47+00:00
eu-west-3a,c5.2xlarge,Windows,0.489200,2020-07-18T18:02:17+00:00
eu-west-3a,m5d.2xlarge,Red Hat Enterprise Linux,0.260800,2020-07-18T17:08:55+00:00
eu-west-3a,m5d.2xlarge,SUSE Linux,0.230800,2020-07-18T17:08:55+00:00
eu-west-3a,m5d.2xlarge,Linux/UNIX,0.130800,2020-07-18T17:08:55+00:00
eu-west-3a,c5.metal,Windows,5.870400,2020-07-18T17:03:58+00:00
eu-west-3a,c5.metal,Red Hat Enterprise Linux,1.584400,2020-07-18T17:03:13+00:00
eu-west-3a,c5.metal,SUSE Linux,1.554400,2020-07-18T17:03:13+00:00
eu-west-3a,c5.metal,Linux/UNIX,1.454400,2020-07-18T17:03:13+00:00
eu-west-3a,m5d.16xlarge,Red Hat Enterprise Linux,1.285000,2020-07-18T16:18:46+00:00
eu-west-3a,m5d.16xlarge,SUSE Linux,1.255000,2020-07-18T16:18:46+00:00
eu-west-3a,m5d.16xlarge,Linux/UNIX,1.155000,2020-07-18T16:18:46+00:00
eu-west-3a,m5d.2xlarge,Red Hat Enterprise Linux,0.260700,2020-07-18T14:02:00+00:00
eu-west-3a,m5d.2xlarge,SUSE Linux,0.230700,2020-07-18T14:02:00+00:00
eu-west-3a,m5d.2xlarge,Linux/UNIX,0.130700,2020-07-18T14:02:00+00:00
eu-west-3a,m5d.2xlarge,Windows,0.495300,2020-07-18T14:02:00+00:00
eu-west-3a,m5d.16xlarge,Windows,4.097700,2020-07-18T13:06:35+00:00
eu-west-3a,c5.2xlarge,Red Hat Enterprise Linux,0.253600,2020-07-18T12:50:00+00:00
eu-west-3a,c5.2xlarge,SUSE Linux,0.223600,2020-07-18T12:50:00+00:00
eu-west-3a,c5.2xlarge,Linux/UNIX,0.123600,2020-07-18T12:50:00+00:00
eu-west-3a,t3a.nano,Red Hat Enterprise Linux,0.061700,2020-07-18T12:02:01+00:00
eu-west-3a,t3a.nano,SUSE Linux,0.001700,2020-07-18T12:02:01+00:00
eu-west-3a,t3a.nano,Linux/UNIX,0.001700,2020-07-18T12:02:01+00:00
eu-west-3a,t3a.nano,Windows,0.006200,2020-07-18T12:02:01+00:00
eu-west-3a,t3a.small,Red Hat Enterprise Linux,0.081200,2020-07-18T10:02:46+00:00
eu-west-3a,t3a.small,SUSE Linux,0.052200,2020-07-18T10:02:46+00:00
eu-west-3a,t3a.small,Linux/UNIX,0.021200,2020-07-18T10:02:46+00:00
eu-west-3a,t3a.small,Windows,0.039600,2020-07-18T10:02:46+00:00
eu-west-3a,t3a.medium,Red Hat Enterprise Linux,0.102500,2020-07-18T10:02:46+00:00
eu-west-3a,t3a.medium,SUSE Linux,0.105500,2020-07-18T10:02:46+00:00
eu-west-3a,t3a.medium,Linux/UNIX,0.042500,2020-07-18T10:02:46+00:00
eu-west-3a,t3a.medium,Windows,0.060900,2020-07-18T10:02:46+00:00
eu-west-3a,c5.18xlarge,Windows,4.402800,2020-07-18T09:02:47+00:00
eu-west-3a,c5.18xlarge,Red Hat Enterprise Linux,1.220800,2020-07-18T09:02:47+00:00
eu-west-3a,c5.18xlarge,SUSE Linux,1.190800,2020-07-18T09:02:47+00:00
eu-west-3a,c5.18xlarge,Linux/UNIX,1.090800,2020-07-18T09:02:47+00:00
eu-west-3a,m5d.large,Red Hat Enterprise Linux,0.091800,2020-07-18T09:02:45+00:00
eu-west-3a,m5d.large,SUSE Linux,0.131800,2020-07-18T09:02:45+00:00
eu-west-3a,m5d.large,Linux/UNIX,0.031800,2020-07-18T09:02:45+00:00
eu-west-3a,m5d.large,Windows,0.123800,2020-07-18T09:02:45+00:00
eu-west-3a,m5d.16xlarge,Windows,4.063900,2020-07-18T08:30:56+00:00
eu-west-3a,m5d.16xlarge,Red Hat Enterprise Linux,1.249900,2020-07-18T04:12:22+00:00
eu-west-3a,m5d.16xlarge,SUSE Linux,1.219900,2020-07-18T04:12:22+00:00
eu-west-3a,m5d.16xlarge,Linux/UNIX,1.119900,2020-07-18T04:12:22+00:00
eu-west-3a,m5d.2xlarge,Red Hat Enterprise Linux,0.260700,2020-07-18T03:13:53+00:00
eu-west-3a,m5d.2xlarge,SUSE Linux,0.230700,2020-07-18T03:13:53+00:00
eu-west-3a,m5d.2xlarge,Linux/UNIX,0.130700,2020-07-18T03:13:53+00:00
eu-west-3a,c5d.4xlarge,Windows,0.978400,2020-07-18T03:03:01+00:00
eu-west-3a,m5d.24xlarge,Red Hat Enterprise Linux,1.657100,2020-07-18T03:02:45+00:00
eu-west-3a,m5d.24xlarge,SUSE Linux,1.627100,2020-07-18T03:02:45+00:00
eu-west-3a,m5d.24xlarge,Linux/UNIX,1.527100,2020-07-18T03:02:45+00:00
eu-west-3a,m5d.24xlarge,Windows,5.943100,2020-07-18T03:02:45+00:00
eu-west-3a,m5d.16xlarge,Windows,4.056600,2020-07-18T02:57:18+00:00
eu-west-3a,c5d.4xlarge,Red Hat Enterprise Linux,0.372400,2020-07-18T02:15:19+00:00
eu-west-3a,c5d.4xlarge,SUSE Linux,0.342400,2020-07-18T02:15:19+00:00
eu-west-3a,c5d.4xlarge,Linux/UNIX,0.242400,2020-07-18T02:15:19+00:00
eu-west-3a,m5d.8xlarge,Red Hat Enterprise Linux,0.639000,2020-07-18T01:05:43+00:00
eu-west-3a,m5d.8xlarge,SUSE Linux,0.609000,2020-07-18T01:05:43+00:00
eu-west-3a,m5d.8xlarge,Linux/UNIX,0.509000,2020-07-18T01:05:43+00:00
eu-west-3a,m5d.8xlarge,Windows,1.981000,2020-07-18T01:02:15+00:00
eu-west-3a,c5d.xlarge,Windows,0.244600,2020-07-18T00:02:46+00:00
eu-west-3a,c5d.xlarge,Red Hat Enterprise Linux,0.120600,2020-07-18T00:02:46+00:00
eu-west-3a,c5d.xlarge,SUSE Linux,0.160600,2020-07-18T00:02:46+00:00
eu-west-3a,c5d.xlarge,Linux/UNIX,0.060600,2020-07-18T00:02:46+00:00
eu-west-3a,t2.large,Windows,0.059700,2020-07-17T23:02:45+00:00
eu-west-3a,t2.large,Red Hat Enterprise Linux,0.091700,2020-07-17T23:02:45+00:00
eu-west-3a,t2.large,SUSE Linux,0.131700,2020-07-17T23:02:45+00:00
eu-west-3a,t2.large,Linux/UNIX,0.031700,2020-07-17T23:02:45+00:00
eu-west-3a,m5d.16xlarge,Red Hat Enterprise Linux,1.230800,2020-07-17T22:02:00+00:00
eu-west-3a,m5d.16xlarge,SUSE Linux,1.200800,2020-07-17T22:02:00+00:00
eu-west-3a,m5d.16xlarge,Linux/UNIX,1.100800,2020-07-17T22:02:00+00:00
eu-west-3a,m5d.16xlarge,Windows,4.022300,2020-07-17T22:02:00+00:00
eu-west-3a,m5d.16xlarge,Windows,4.022300,2020-07-17T21:56:09+00:00
eu-west-3a,m5d.16xlarge,Red Hat Enterprise Linux,1.230800,2020-07-17T21:23:38+00:00
eu-west-3a,m5d.16xlarge,SUSE Linux,1.200800,2020-07-17T21:23:38+00:00
eu-west-3a,m5d.16xlarge,Linux/UNIX,1.100800,2020-07-17T21:23:38+00:00
eu-west-3a,c5d.18xlarge,Red Hat Enterprise Linux,1.220800,2020-07-17T20:03:26+00:00
eu-west-3a,c5d.18xlarge,SUSE Linux,1.190800,2020-07-17T20:03:26+00:00
eu-west-3a,c5d.18xlarge,Linux/UNIX,1.090800,2020-07-17T20:03:26+00:00
eu-west-3a,c5d.18xlarge,Windows,4.402800,2020-07-17T20:03:01+00:00
eu-west-3a,t3.large,Windows,0.055900,2020-07-17T20:02:45+00:00
eu-west-3a,t3.large,Red Hat Enterprise Linux,0.088300,2020-07-17T20:02:45+00:00
eu-west-3a,t3.large,SUSE Linux,0.091300,2020-07-17T20:02:45+00:00
eu-west-3a,t3.large,Linux/UNIX,0.028300,2020-07-17T20:02:45+00:00
eu-west-3a,m5d.2xlarge,Red Hat Enterprise Linux,0.260600,2020-07-17T19:51:20+00:00
eu-west-3a,m5d.2xlarge,SUSE Linux,0.230600,2020-07-17T19:51:20+00:00
eu-west-3a,m5d.2xlarge,Linux/UNIX,0.130600,2020-07-17T19:51:20+00:00
eu-west-3a,c5d.4xlarge,Red Hat Enterprise Linux,0.372500,2020-07-17T19:34:12+00:00
eu-west-3a,c5d.4xlarge,SUSE Linux,0.342500,2020-07-17T19:34:12+00:00
eu-west-3a,c5d.4xlarge,Linux/UNIX,0.242500,2020-07-17T19:34:12+00:00
eu-west-3a,c5.2xlarge,Red Hat Enterprise Linux,0.253700,2020-07-17T19:26:49+00:00
eu-west-3a,c5.2xlarge,SUSE Linux,0.223700,2020-07-17T19:26:49+00:00
eu-west-3a,c5.2xlarge,Linux/UNIX,0.123700,2020-07-17T19:26:49+00:00
eu-west-3a,c5.2xlarge,Windows,0.489200,2020-07-17T18:02:00+00:00
eu-west-3a,c5.2xlarge,Red Hat Enterprise Linux,0.253800,2020-07-17T18:02:00+00:00
eu-west-3a,c5.2xlarge,SUSE Linux,0.223800,2020-07-17T18:02:00+00:00
eu-west-3a,c5.2xlarge,Linux/UNIX,0.123800,2020-07-17T18:02:00+00:00
eu-west-3a,c5.metal,Windows,5.870400,2020-07-17T17:03:01+00:00
eu-west-3a,c5.metal,Red Hat Enterprise Linux,1.584400,2020-07-17T17:02:55+00:00
eu-west-3a,c5.metal,SUSE Linux,1.554400,2020-07-17T17:02:55+00:00
eu-west-3a,c5.metal,Linux/UNIX,1.454400,2020-07-17T17:02:55+00:00
eu-west-3a,m5d.16xlarge,Windows,3.992800,2020-07-17T16:22:30+00:00
eu-west-3a,m5d.2xlarge,Red Hat Enterprise Linux,0.260500,2020-07-17T15:02:44+00:00
eu-west-3a,m5d.2xlarge,SUSE Linux,0.230500,2020-07-17T15:02:44+00:00
eu-west-3a,m5d.2xlarge,Linux/UNIX,0.130500,2020-07-17T15:02:44+00:00
eu-west-3a,m5d.2xlarge,Windows,0.495300,2020-07-17T15:02:44+00:00
eu-west-3a,m5d.16xlarge,Red Hat Enterprise Linux,1.191300,2020-07-17T14:50:52+00:00
eu-west-3a,m5d.16xlarge,SUSE Linux,1.161300,2020-07-17T14:50:52+00:00
eu-west-3a,m5d.16xlarge,Linux/UNIX,1.061300,2020-07-17T14:50:52+00:00
eu-west-3a,t3a.nano,Red Hat Enterprise Linux,0.061700,2020-07-17T14:02:46+00:00
eu-west-3a,t3a.nano,SUSE Linux,0.001700,2020-07-17T14:02:46+00:00
eu-west-3a,t3a.nano,Linux/UNIX,0.001700,2020-07-17T14:02:46+00:00
eu-west-3a,t3a.nano,Windows,0.006200,2020-07-17T14:02:46+00:00
eu-west-3a,c5.18xlarge,Red Hat Enterprise Linux,1.220800,2020-07-17T13:02:52+00:00
eu-west-3a,c5.18xlarge,SUSE Linux,1.190800,2020-07-17T13:02:52+00:00
eu-west-3a,c5.18xlarge,Linux/UNIX,1.090800,2020-07-17T13:02:52+00:00
eu-west-3a,c5.18xlarge,Windows,4.402800,2020-07-17T13:02:02+00:00
eu-west-3a,t3a.small,Red Hat Enterprise Linux,0.081200,2020-07-17T11:02:45+00:00
eu-west-3a,t3a.small,SUSE Linux,0.052200,2020-07-17T11:02:45+00:00
eu-west-3a,t3a.small,Linux/UNIX,0.021200,2020-07-17T11:02:45+00:00
eu-west-3a,t3a.small,Windows,0.039600,2020-07-17T11:02:45+00:00
eu-west-3a,t3a.medium,Red Hat Enterprise Linux,0.102500,2020-07-17T11:02:44+00:00
eu-west-3a,t3a.medium,SUSE Linux,0.105500,2020-07-17T11:02:44+00:00
eu-west-3a,t3a.medium,Linux/UNIX,0.042500,2020-07-17T11:02:44+00:00
eu-west-3a,t3a.medium,Windows,0.060900,2020-07-17T11:02:44+00:00
eu-west-3a,m5d.large,Red Hat Enterprise Linux,0.091800,2020-07-17T10:02:45+00:00
eu-west-3a,m5d.large,SUSE Linux,0.131800,2020-07-17T10:02:45+00:00
eu-west-3a,m5d.large,Linux/UNIX,0.031800,2020-07-17T10:02:45+00:00
eu-west-3a,m5d.large,Windows,0.123800,2020-07-17T10:02:45+00:00
eu-west-3a,c5d.4xlarge,Red Hat Enterprise Linux,0.372600,2020-07-17T08:09:26+00:00
eu-west-3a,c5d.4xlarge,SUSE Linux,0.342600,2020-07-17T08:09:26+00:00
eu-west-3a,c5d.4xlarge,Linux/UNIX,0.242600,2020-07-17T08:09:26+00:00
eu-west-3a,m5d.2xlarge,Red Hat Enterprise Linux,0.260500,2020-07-17T07:02:38+00:00
eu-west-3a,m5d.2xlarge,SUSE Linux,0.230500,2020-07-17T07:02:38+00:00
eu-west-3a,m5d.2xlarge,Linux/UNIX,0.130500,2020-07-17T07:02:38+00:00
eu-west-3a,c5.2xlarge,Red Hat Enterprise Linux,0.253800,2020-07-17T06:13:07+00:00
eu-west-3a,c5.2xlarge,SUSE Linux,0.223800,2020-07-17T06:13:07+00:00
eu-west-3a,c5.2xlarge,Linux/UNIX,0.123800,2020-07-17T06:13:07+00:00
eu-west-3a,m5d.24xlarge,Red Hat Enterprise Linux,1.657100,2020-07-17T04:02:45+00:00
eu-west-3a,m5d.24xlarge,SUSE Linux,1.627100,2020-07-17T04:02:45+00:00
eu-west-3a,m5d.24xlarge,Linux/UNIX,1.527100,2020-07-17T04:02:45+00:00
eu-west-3a,m5d.24xlarge,Windows,5.943100,2020-07-17T04:02:45+00:00
eu-west-3a,c5d.4xlarge,Red Hat Enterprise Linux,0.372700,2020-07-17T03:02:44+00:00
eu-west-3a,c5d.4xlarge,SUSE Linux,0.342700,2020-07-17T03:02:44+00:00
eu-west-3a,c5d.4xlarge,Linux/UNIX,0.242700,2020-07-17T03:02:44+00:00
eu-west-3a,c5d.4xlarge,Windows,0.978400,2020-07-17T03:02:44+00:00
eu-west-3a,c5d.xlarge,Windows,0.244600,2020-07-17T03:02:44+00:00
eu-west-3a,c5d.xlarge,Red Hat Enterprise Linux,0.120600,2020-07-17T03:02:44+00:00
eu-west-3a,c5d.xlarge,SUSE Linux,0.160600,2020-07-17T03:02:44+00:00
eu-west-3a,c5d.xlarge,Linux/UNIX,0.060600,2020-07-17T03:02:44+00:00
eu-west-3a,m5d.8xlarge,Windows,1.981000,2020-07-17T01:02:00+00:00
eu-west-3a,m5d.8xlarge,Red Hat Enterprise Linux,0.639000,2020-07-17T01:02:00+00:00
eu-west-3a,m5d.8xlarge,SUSE Linux,0.609000,2020-07-17T01:02:00+00:00
eu-west-3a,m5d.8xlarge,Linux/UNIX,0.509000,2020-07-17T01:02:00+00:00
eu-west-3a,m5d.2xlarge,Red Hat Enterprise Linux,0.260400,2020-07-17T00:46:58+00:00
eu-west-3a,m5d.2xlarge,SUSE Linux,0.230400,2020-07-17T00:46:58+00:00
eu-west-3a,m5d.2xlarge,Linux/UNIX,0.130400,2020-07-17T00:46:58+00:00
eu-west-3a,t2.large,Windows,0.059700,2020-07-17T00:02:44+00:00
eu-west-3a,t2.large,Red Hat Enterprise Linux,0.091700,2020-07-17T00:02:44+00:00
eu-west-3a,t2.large,SUSE Linux,0.131700,2020-07-17T00:02:44+00:00
eu-west-3a,t2.large,Linux/UNIX,0.031700,2020-07-17T00:02:44+00:00
eu-west-3a,m5d.16xlarge,Red Hat Enterprise Linux,1.148100,2020-07-16T23:02:44+00:00
eu-west-3a,m5d.16xlarge,SUSE Linux,1.118100,2020-07-16T23:02:44+00:00
eu-west-3a,m5d.16xlarge,Linux/UNIX,1.018100,2020-07-16T23:02:44+00:00
eu-west-3a,m5d.16xlarge,Windows,3.962100,2020-07-16T23:02:44+00:00
eu-west-3a,t3.large,Windows,0.055900,2020-07-16T22:01:59+00:00
eu-west-3a,t3.large,Red Hat Enterprise Linux,0.088300,2020-07-16T22:01:59+00:00
eu-west-3a,t3.large,SUSE Linux,0.091300,2020-07-16T22:01:59+00:00
eu-west-3a,t3.large,Linux/UNIX,0.028300,2020-07-16T22:01:59+00:00
eu-west-3a,c5d.4xlarge,Red Hat Enterprise Linux,0.372700,2020-07-16T20:03:22+00:00
eu-west-3a,c5d.4xlarge,SUSE Linux,0.342700,2020-07-16T20:03:22+00:00
eu-west-3a,c5d.4xlarge,Linux/UNIX,0.242700,2020-07-16T20:03:22+00:00
eu-west-3a,c5d.18xlarge,Windows,4.402800,2020-07-16T20:02:44+00:00
eu-west-3a,c5d.18xlarge,Red Hat Enterprise Linux,1.220800,2020-07-16T20:02:43+00:00
eu-west-3a,c5d.18xlarge,SUSE Linux,1.190800,2020-07-16T20:02:43+00:00
eu-west-3a,c5d.18xlarge,Linux/UNIX,1.090800,2020-07-16T20:02:43+00:00
eu-west-3a,c5.2xlarge,Windows,0.489200,2020-07-16T19:02:45+00:00
eu-west-3a,c5.2xlarge,Red Hat Enterprise Linux,0.253900,2020-07-16T19:02:45+00:00
eu-west-3a,c5.2xlarge,SUSE Linux,0.223900,2020-07-16T19:02:45+00:00
eu-west-3a,c5.2xlarge,Linux/UNIX,0.123900,2020-07-16T19:02:45+00:00
eu-west-3a,c5.2xlarge,Red Hat Enterprise Linux,0.253900,2020-07-16T17:49:55+00:00
eu-west-3a,c5.2xlarge,SUSE Linux,0.223900,2020-07-16T17:49:55+00:00
eu-west-3a,c5.2xlarge,Linux/UNIX,0.123900,2020-07-16T17:49:55+00:00
eu-west-3a,c5.metal,Windows,5.870400,2020-07-16T17:03:00+00:00
eu-west-3a,c5.metal,Red Hat Enterprise Linux,1.584400,2020-07-16T17:02:54+00:00
eu-west-3a,c5.metal,SUSE Linux,1.554400,2020-07-16T17:02:54+00:00
eu-west-3a,c5.metal,Linux/UNIX,1.454400,2020-07-16T17:02:54+00:00
eu-west-3a,t3a.nano,Red Hat Enterprise Linux,0.061700,2020-07-16T17:02:00+00:00
eu-west-3a,t3a.nano,SUSE Linux,0.001700,2020-07-16T17:02:00+00:00
